item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,score_pick_time,score_demand,score_layout_bad,score_handling_cost,automation_candidate_score,automation_candidate_flag,robot_assisted,manual_pick_time_seconds,robot_pick_time_seconds,robot_workload_share_proxy
ITM13070,Apparel,428,98,5,7,22.91,7.39,0.39,L11,A,14,3.15,81.77,0.25,7,0.72,649,4.04,0.62,2024-12-05,30.72,0.557,0.023668639053254437,0.4472125791300796,0.4750000000000001,0.5888888888888889,0.2975201182492146,0,0,14.0,14.0,0.2984954743166571
ITM13071,Pharma,114,27,8,6,46.77,1.21,0.48,L88,A,83,4.5,75.8,0.77,2,0.95,574,7.06,0.81,2024-09-09,29.88,0.729,0.4319526627218935,0.9344496630590159,0.23749999999999993,0.8888888888888888,0.589504852895351,0,0,83.0,83.0,0.2984954743166571
ITM13072,Automotive,297,88,6,7,42.86,4.33,0.41,L85,C,104,0.75,68.06,1.98,6,0.84,475,4.85,0.49,2024-11-10,97.12,0.413,0.5562130177514792,0.85460486011844,0.6375000000000001,0.05555555555555555,0.6119222206916792,0,0,104.0,104.0,0.2984954743166571
ITM13073,Groceries,469,15,10,8,6.02,0.52,0.71,L70,C,84,4.21,138.03,0.85,6,0.81,169,3.45,0.29,2024-01-04,144.34,0.461,0.4378698224852071,0.10230753522564835,0.8875000000000001,0.8244444444444444,0.46578463400622183,0,0,84.0,84.0,0.2984954743166571
ITM13074,Pharma,448,52,13,6,7.44,5.36,0.37,L18,B,177,4.91,116.86,1.37,6,0.9,960,3.22,0.6,2024-10-04,192.52,0.486,0.9881656804733728,0.13130488053910558,0.5,0.98,0.6326577363510808,1,1,177.0,117.48659579022274,0.2984954743166571
ITM13075,Apparel,344,44,13,7,34.14,2.34,0.42,L84,C,125,3.79,171.83,0.33,7,0.99,227,11.86,0.41,2024-01-22,221.33,0.665,0.6804733727810651,0.6765366550949562,0.7375,0.7311111111111112,0.695761456752024,1,1,125.0,76.88664112814773,0.2984954743166571
ITM13076,Pharma,238,63,13,6,12.31,8.75,0.49,L45,D,139,3.82,55.91,1.85,3,0.73,178,2.64,0.69,2024-09-03,61.82,0.474,0.7633136094674556,0.23075352256483564,0.38750000000000007,0.7377777777777778,0.5258292783342108,0,0,139.0,139.0,0.2984954743166571
ITM13077,Electronics,108,71,7,6,39.76,1.49,0.1,L16,A,77,1.48,17.62,1.67,5,0.93,612,9.62,0.62,2024-07-09,208.34,0.571,0.39644970414201186,0.7913007964059628,0.4750000000000001,0.21777777777777776,0.5127478983563714,0,0,77.0,77.0,0.2984954743166571
ITM13078,Electronics,91,78,3,5,29.98,0.51,0.54,L23,C,89,2.85,44.58,0.83,1,0.76,467,3.34,0.82,2024-11-13,62.94,0.658,0.46745562130177515,0.5915866857259546,0.2250000000000002,0.5222222222222223,0.4616804764607187,0,0,89.0,89.0,0.2984954743166571
ITM13079,Automotive,266,91,11,2,12.26,4.79,0.33,L69,B,114,3.68,75.24,0.76,6,0.81,603,12.73,0.66,2024-06-10,299.19,0.668,0.6153846153846154,0.2297324892791505,0.42500000000000004,0.7066666666666667,0.47074025960425797,0,0,114.0,114.0,0.2984954743166571
ITM13080,Automotive,148,25,3,6,24.46,1.98,0.15,L51,B,78,3.21,44.13,0.92,8,0.96,367,4.84,0.54,2024-09-09,288.13,0.513,0.40236686390532544,0.47886461098631816,0.575,0.6022222222222222,0.47982835108024785,0,0,78.0,78.0,0.2984954743166571
ITM13081,Groceries,231,17,8,3,20.9,7.51,0.92,L68,B,172,2.23,25.87,0.86,4,0.86,656,1.63,0.3,2024-10-21,39.7,0.488,0.9585798816568047,0.406167041045538,0.875,0.3844444444444444,0.7187265094208277,1,1,172.0,131.25056257706564,0.2984954743166571
ITM13082,Pharma,447,98,3,8,43.78,9.24,0.39,L17,D,151,4.73,94.61,0.59,3,0.72,291,7.33,0.3,2024-05-20,199.98,0.583,0.834319526627219,0.873391872575046,0.875,0.9400000000000001,0.8647453724234014,1,1,151.0,103.6356872729261,0.2984954743166571
ITM13083,Electronics,362,99,5,8,2.58,0.9,0.48,L94,C,152,2.81,138.62,1.98,1,0.85,977,15.0,0.71,2024-09-08,271.95,0.694,0.8402366863905325,0.03206044517051256,0.36250000000000004,0.5133333333333333,0.4695461414407001,0,0,152.0,152.0,0.2984954743166571
ITM13084,Automotive,115,95,12,3,44.9,4.26,0.84,L29,C,143,4.86,152.8,1.64,6,0.94,405,12.38,0.9,2024-04-03,33.4,0.649,0.7869822485207101,0.8962630181743925,0.1250000000000001,0.9688888888888889,0.7055606937494907,1,1,143.0,106.57351023877924,0.2984954743166571
ITM13085,Pharma,94,40,7,4,32.95,9.97,0.25,L1,D,25,3.04,85.76,0.61,1,0.86,622,8.98,0.53,2024-09-18,45.95,0.717,0.08875739644970414,0.6522360628956504,0.5875,0.5644444444444444,0.4051182218930212,0,0,25.0,25.0,0.2984954743166571
ITM13086,Automotive,442,19,12,6,37.14,7.46,0.87,L97,C,96,4.07,100.83,1.97,1,0.75,910,3.65,0.62,2024-05-23,110.63,0.506,0.5088757396449705,0.737798652236063,0.4750000000000001,0.7933333333333334,0.5992232248621404,0,0,96.0,96.0,0.2984954743166571
ITM13087,Automotive,73,65,9,9,1.13,9.56,0.32,L3,C,133,3.84,153.54,0.13,8,0.83,487,2.65,0.67,2024-07-22,37.76,0.562,0.727810650887574,0.0024504798856442695,0.4125,0.7422222222222222,0.4485816265429452,0,0,133.0,133.0,0.2984954743166571
ITM13088,Electronics,363,85,12,6,31.78,2.06,0.63,L39,C,149,3.47,77.01,0.93,1,0.98,507,12.74,0.58,2024-04-23,266.82,0.769,0.8224852071005917,0.6283438840106188,0.5250000000000001,0.66,0.6884972480434224,1,1,149.0,109.86841401152536,0.2984954743166571
ITM13089,Electronics,478,79,10,6,29.84,2.6,0.72,L60,D,50,0.57,159.11,1.18,9,0.9,491,12.03,0.25,2024-10-22,263.91,0.492,0.23668639053254437,0.5887277925260364,0.9375,0.015555555555555545,0.4603484495263842,0,0,50.0,50.0,0.2984954743166571
ITM13090,Automotive,432,29,14,9,27.32,1.97,0.91,L87,D,128,0.85,193.8,0.17,2,0.92,277,7.47,0.67,2024-03-06,285.13,0.761,0.6982248520710059,0.5372677149275066,0.4125,0.07777777777777778,0.5307480330844321,0,0,128.0,128.0,0.2984954743166571
ITM13091,Apparel,73,14,11,7,39.51,3.37,0.65,L93,B,28,3.12,177.29,0.41,2,0.94,457,6.9,0.31,2024-01-28,69.45,0.661,0.10650887573964497,0.7861956299775373,0.8625,0.5822222222222222,0.5091844615113413,0,0,28.0,28.0,0.2984954743166571
ITM13092,Automotive,237,32,8,6,28.24,7.38,0.51,L70,D,85,4.6,96.18,0.59,1,0.73,972,11.48,0.64,2024-09-26,23.15,0.748,0.4437869822485207,0.5560547273841127,0.45000000000000007,0.911111111111111,0.5254423222257533,0,0,85.0,85.0,0.2984954743166571
ITM13093,Automotive,35,18,13,6,43.0,2.07,0.62,L55,D,118,3.21,120.11,1.47,9,0.87,326,8.5,0.82,2024-08-04,138.94,0.524,0.6390532544378699,0.8574637533183582,0.2250000000000002,0.6022222222222222,0.6180826499928777,1,1,118.0,84.94809674344029,0.2984954743166571
ITM13094,Groceries,118,67,11,3,12.4,5.48,0.28,L69,B,128,1.56,146.12,1.89,2,0.81,67,6.66,0.2,2024-09-01,265.36,0.462,0.6982248520710059,0.23259138247906883,1.0,0.23555555555555557,0.5726229111276786,0,0,128.0,128.0,0.2984954743166571
ITM13095,Groceries,39,68,10,2,40.49,3.06,0.72,L49,D,122,1.94,76.37,1.29,8,0.74,805,4.52,0.54,2024-10-03,195.15,0.427,0.6627218934911243,0.8062078823769656,0.575,0.32,0.6539511221095394,1,1,122.0,96.82251005411844,0.2984954743166571
ITM13096,Groceries,65,89,11,2,9.79,8.38,0.27,L30,C,11,3.3,161.86,1.17,2,0.76,360,2.72,0.8,2024-01-17,299.51,0.591,0.005917159763313609,0.1792934449663059,0.2499999999999999,0.6222222222222222,0.16837711961743942,0,0,11.0,11.0,0.2984954743166571
ITM13097,Apparel,470,63,12,4,40.84,0.56,0.6,L32,A,29,3.19,93.01,1.12,4,0.93,373,9.33,0.62,2024-09-14,272.65,0.642,0.11242603550295859,0.8133551153767614,0.4750000000000001,0.5977777777777777,0.4437547265919896,0,0,29.0,29.0,0.2984954743166571
ITM13098,Apparel,212,55,6,3,47.08,2.62,0.68,L59,B,128,4.8,170.9,0.77,6,0.75,96,12.56,0.39,2024-06-26,123.9,0.598,0.6982248520710059,0.9407800694302635,0.7625,0.9555555555555555,0.8095795172130369,1,1,128.0,93.70385118114834,0.2984954743166571
ITM13099,Automotive,402,31,11,6,17.45,6.25,0.91,L45,A,104,2.88,58.4,1.67,0,0.79,871,11.45,0.76,2024-07-20,21.46,0.696,0.5562130177514792,0.33571574433326523,0.29999999999999993,0.5288888888888889,0.43608881928946014,0,0,104.0,104.0,0.2984954743166571
ITM13100,Groceries,77,73,9,2,26.96,1.42,0.51,L20,A,146,2.1,12.16,1.13,0,0.79,579,10.75,0.83,2024-12-17,11.5,0.754,0.8047337278106509,0.5299162752705738,0.21250000000000013,0.35555555555555557,0.5589239292609881,0,0,146.0,146.0,0.2984954743166571
ITM13101,Apparel,456,17,7,5,33.26,4.93,0.8,L36,B,30,2.86,130.21,0.54,9,0.71,945,14.0,0.49,2024-03-30,196.82,0.593,0.11834319526627218,0.6585664692668981,0.6375000000000001,0.5244444444444444,0.4248516633310228,0,0,30.0,30.0,0.2984954743166571
ITM13102,Electronics,130,29,7,5,4.89,4.64,0.25,L25,A,17,4.04,95.86,0.36,1,0.84,762,6.52,0.44,2024-08-22,275.57,0.687,0.04142011834319527,0.07923218296916479,0.7,0.7866666666666666,0.2590043688946942,0,0,17.0,17.0,0.2984954743166571
ITM13103,Automotive,148,60,3,5,25.21,8.6,0.24,L93,A,176,2.93,21.37,1.97,0,0.93,549,2.92,0.64,2024-03-02,138.83,0.556,0.9822485207100592,0.49418011027159486,0.45000000000000007,0.54,0.6851534413655023,1,1,176.0,126.21875189900129,0.2984954743166571
ITM13104,Pharma,356,87,4,6,18.67,6.44,0.57,L98,B,174,1.97,102.65,0.13,0,0.71,814,2.43,0.49,2024-12-23,263.54,0.659,0.9704142011834319,0.360628956503982,0.6375000000000001,0.32666666666666666,0.6565210340912341,1,1,174.0,118.90920222438636,0.2984954743166571
ITM13105,Automotive,213,48,12,6,43.75,6.58,0.64,L15,B,38,2.02,42.03,1.87,9,0.73,241,14.37,0.87,2024-09-22,174.35,0.545,0.16568047337278108,0.872779252603635,0.1625000000000001,0.3377777777777778,0.3943837429079807,0,0,38.0,38.0,0.2984954743166571
ITM13106,Pharma,432,46,5,9,43.96,9.54,0.67,L5,C,44,3.91,129.65,0.51,3,0.92,98,9.25,0.82,2024-08-23,38.43,0.76,0.20118343195266272,0.8770675924035124,0.2250000000000002,0.7577777777777778,0.46437142827989664,0,0,44.0,44.0,0.2984954743166571
ITM13107,Groceries,359,59,10,4,35.34,9.83,0.77,L85,B,47,0.8,94.56,1.35,9,0.88,143,12.35,0.45,2024-06-10,241.51,0.516,0.21893491124260356,0.7010414539513989,0.6875,0.06666666666666668,0.44205306734912775,0,0,47.0,47.0,0.2984954743166571
ITM13108,Pharma,345,43,8,8,33.13,6.71,0.37,L54,D,99,1.74,42.51,0.67,2,0.91,980,8.5,0.57,2024-12-18,152.85,0.702,0.5266272189349113,0.6559117827241169,0.5375000000000001,0.27555555555555555,0.5424799779467552,0,0,99.0,99.0,0.2984954743166571
ITM13109,Groceries,27,84,14,4,36.95,5.46,0.66,L79,A,172,1.19,88.27,1.73,0,0.77,798,6.58,0.91,2024-01-05,24.81,0.651,0.9585798816568047,0.7339187257504596,0.11250000000000004,0.15333333333333332,0.641440903721193,1,1,172.0,117.88019917135446,0.2984954743166571
ITM13110,Electronics,48,42,12,4,18.93,6.28,0.27,L99,B,77,4.75,54.21,1.13,2,0.94,783,3.8,0.32,2024-01-07,246.24,0.55,0.39644970414201186,0.3659383295895446,0.85,0.9444444444444444,0.5328058249781126,0,0,77.0,77.0,0.2984954743166571
ITM13111,Pharma,131,40,13,7,20.82,4.13,0.3,L3,C,140,0.91,134.09,0.37,0,0.84,216,12.99,0.8,2024-12-11,229.72,0.864,0.7692307692307693,0.4045333877884419,0.2499999999999999,0.09111111111111111,0.4881634351399514,0,0,140.0,140.0,0.2984954743166571
ITM13112,Automotive,454,63,7,5,28.13,9.88,0.16,L31,B,118,3.91,66.08,0.61,2,0.88,543,1.89,0.45,2024-04-17,142.61,0.59,0.6390532544378699,0.5538084541556054,0.6875,0.7577777777777778,0.6350416157996073,1,1,118.0,80.24598590311629,0.2984954743166571
ITM13113,Groceries,180,53,3,6,46.96,7.2,0.77,L27,A,120,3.34,166.18,0.71,3,0.73,303,13.6,0.3,2024-07-13,15.64,0.656,0.650887573964497,0.9383295895446192,0.875,0.6311111111111111,0.7799650175602957,1,1,120.0,85.36352731162852,0.2984954743166571
ITM13114,Automotive,150,43,14,5,36.48,3.26,0.56,L9,B,21,3.35,12.69,1.78,7,0.76,106,3.87,0.29,2024-10-24,110.61,0.344,0.0650887573964497,0.7243210128650194,0.8875000000000001,0.6333333333333333,0.4841651401514191,0,0,21.0,21.0,0.2984954743166571
ITM13115,Apparel,207,80,13,4,28.0,1.05,0.31,L13,A,41,3.94,86.65,1.56,2,0.93,55,1.13,0.42,2024-02-21,136.14,0.489,0.1834319526627219,0.5511537676128242,0.7250000000000001,0.7644444444444445,0.4601633557933805,0,0,41.0,41.0,0.2984954743166571
ITM13116,Groceries,182,71,14,6,38.75,0.92,0.6,L77,B,72,2.3,127.25,1.68,2,0.77,287,2.45,0.64,2024-06-15,57.94,0.507,0.3668639053254438,0.7706759240351236,0.45000000000000007,0.39999999999999997,0.5079483393407146,0,0,72.0,72.0,0.2984954743166571
ITM13117,Pharma,216,32,11,3,19.17,2.45,0.42,L5,C,163,2.3,14.3,0.2,8,0.73,782,13.37,0.93,2024-07-04,56.66,0.73,0.9053254437869822,0.37083928936083316,0.08750000000000002,0.39999999999999997,0.5308819643230429,0,0,163.0,163.0,0.2984954743166571
ITM13118,Groceries,494,55,5,9,36.79,2.71,0.85,L58,D,52,1.8,51.01,1.2,8,0.88,273,2.03,0.44,2024-11-09,58.42,0.411,0.2485207100591716,0.7306514192362672,0.7,0.2888888888888889,0.4874925986834377,0,0,52.0,52.0,0.2984954743166571
ITM13119,Automotive,383,65,5,2,21.12,4.44,0.58,L77,C,116,3.19,72.21,2.0,5,0.86,639,5.97,0.36,2024-05-12,117.47,0.424,0.6272189349112426,0.4106595875025526,0.8,0.5977777777777777,0.5938632279930407,0,0,116.0,116.0,0.2984954743166571
ITM13120,Electronics,223,16,4,2,14.7,2.54,0.13,L87,B,47,4.68,14.15,1.59,9,0.88,69,4.5,0.58,2024-04-05,247.09,0.413,0.21893491124260356,0.27955891362058405,0.5250000000000001,0.9288888888888889,0.3693305274721056,0,0,47.0,47.0,0.2984954743166571
ITM13121,Groceries,231,98,6,4,30.88,6.49,0.99,L91,A,38,4.66,113.87,0.33,3,0.89,867,1.52,0.33,2024-10-07,230.21,0.571,0.16568047337278108,0.6099652848682867,0.8375,0.9244444444444445,0.5092062192540429,0,0,38.0,38.0,0.2984954743166571
ITM13122,Pharma,128,70,14,8,34.66,2.51,0.17,L7,C,64,3.66,129.86,1.39,9,0.85,826,8.44,0.42,2024-05-14,12.93,0.448,0.31952662721893493,0.6871554012660812,0.7250000000000001,0.7022222222222223,0.5491794934896206,0,0,64.0,64.0,0.2984954743166571
ITM13123,Apparel,295,12,4,5,23.51,2.28,0.73,L32,D,61,4.58,53.23,1.52,4,0.85,253,14.98,0.99,2024-05-01,12.8,0.736,0.30177514792899407,0.459464978558301,0.012499999999999956,0.9066666666666667,0.3517162194057546,0,0,61.0,61.0,0.2984954743166571
ITM13124,Electronics,92,47,11,3,28.71,4.98,0.49,L95,D,124,4.84,113.26,1.08,8,0.98,191,12.94,0.65,2024-05-17,32.53,0.631,0.6745562130177515,0.5656524402695527,0.4375,0.9644444444444444,0.6234626617324109,1,1,124.0,98.8915170890657,0.2984954743166571
ITM13125,Apparel,186,93,14,6,35.01,8.94,0.32,L6,A,28,4.08,199.83,0.25,0,0.86,425,3.36,0.83,2024-08-29,145.31,0.758,0.10650887573964497,0.6943026342658771,0.21250000000000013,0.7955555555555556,0.3729498961311767,0,0,28.0,28.0,0.2984954743166571
ITM13126,Groceries,279,43,12,8,38.62,4.95,0.71,L52,B,44,2.34,178.51,0.17,6,0.89,456,13.38,0.37,2024-11-09,267.78,0.693,0.20118343195266272,0.7680212374923423,0.7875000000000001,0.40888888888888886,0.5092686329176567,0,0,44.0,44.0,0.2984954743166571
ITM13127,Automotive,262,53,9,5,44.88,4.43,0.21,L57,C,57,2.67,21.15,1.88,6,0.78,865,7.33,0.62,2024-06-24,62.85,0.47,0.2781065088757396,0.8958546048601186,0.4750000000000001,0.4822222222222222,0.5232212072305537,0,0,57.0,57.0,0.2984954743166571
ITM13128,Automotive,294,39,10,4,18.37,5.99,0.87,L30,C,119,4.69,34.3,0.59,9,0.96,129,4.83,0.61,2024-07-06,148.27,0.539,0.6449704142011834,0.35450275678987136,0.48750000000000004,0.9311111111111112,0.5549501038285459,0,0,119.0,119.0,0.2984954743166571
ITM13129,Pharma,121,26,5,5,47.62,2.94,0.33,L70,A,40,3.52,103.94,0.82,0,0.71,259,9.96,0.85,2024-04-04,21.82,0.763,0.17751479289940827,0.9518072289156626,0.1875000000000001,0.6711111111111111,0.4611591969455732,0,0,40.0,40.0,0.2984954743166571
ITM13130,Automotive,494,68,8,4,32.23,3.86,0.43,L28,C,12,4.19,56.59,1.61,0,0.87,817,4.03,0.22,2024-09-12,15.89,0.511,0.011834319526627219,0.6375331835817847,0.975,0.8200000000000001,0.47299368288518634,0,0,12.0,12.0,0.2984954743166571
ITM13131,Electronics,192,19,12,7,39.6,2.53,0.67,L97,A,172,1.02,25.38,1.41,8,0.82,361,13.32,0.89,2024-08-05,12.17,0.619,0.9585798816568047,0.7880334898917706,0.13750000000000007,0.11555555555555556,0.6588975551858086,1,1,172.0,121.41784153435094,0.2984954743166571
ITM13132,Automotive,190,93,8,2,35.29,5.93,0.1,L100,A,97,1.37,58.37,1.94,6,0.88,426,9.74,0.26,2024-04-17,223.64,0.444,0.514792899408284,0.7000204206657138,0.925,0.19333333333333336,0.6202566192963611,1,1,97.0,74.23092571320427,0.2984954743166571
ITM13133,Pharma,160,27,3,8,11.07,7.13,0.53,L8,B,61,2.05,21.62,0.28,3,0.81,89,2.9,0.93,2024-08-02,16.91,0.699,0.30177514792899407,0.20543189707984483,0.08750000000000002,0.3444444444444444,0.23428407273999555,0,0,61.0,61.0,0.2984954743166571
ITM13134,Groceries,416,54,8,2,4.5,6.9,0.9,L18,A,80,1.35,110.68,1.44,8,0.92,402,8.99,0.31,2024-12-24,89.41,0.462,0.41420118343195267,0.07126812334082092,0.8625,0.1888888888888889,0.37844979926391625,0,0,80.0,80.0,0.2984954743166571
ITM13135,Groceries,207,68,5,5,36.59,2.92,0.71,L65,C,60,4.58,103.15,0.26,4,0.71,502,8.15,0.63,2024-07-09,197.06,0.671,0.2958579881656805,0.7265672860935267,0.4625,0.9066666666666667,0.5194800477609969,0,0,60.0,60.0,0.2984954743166571
ITM13136,Automotive,460,71,13,3,26.04,7.91,0.45,L38,A,65,1.48,11.2,0.1,2,0.82,472,7.6,0.28,2024-07-05,189.41,0.671,0.3254437869822485,0.5111292628139676,0.9,0.21777777777777776,0.48529407141486747,0,0,65.0,65.0,0.2984954743166571
ITM13137,Apparel,105,68,5,6,35.41,2.93,0.69,L30,C,108,3.01,101.68,0.33,1,0.95,763,6.11,0.56,2024-07-24,25.99,0.73,0.5798816568047337,0.702470900551358,0.55,0.5577777777777777,0.6084717106650787,0,0,108.0,108.0,0.2984954743166571
ITM13138,Groceries,495,58,5,4,24.37,1.93,0.94,L94,A,30,0.88,108.76,1.27,8,0.78,135,7.64,0.44,2024-05-23,84.43,0.459,0.11834319526627218,0.477026751072085,0.7,0.08444444444444445,0.33888974787257875,0,0,30.0,30.0,0.2984954743166571
ITM13139,Automotive,71,72,12,6,16.3,3.82,0.27,L74,B,138,1.2,125.08,1.38,3,0.72,604,9.2,0.54,2024-08-18,195.4,0.577,0.757396449704142,0.3122319787625077,0.575,0.15555555555555556,0.5271837290659647,0,0,138.0,138.0,0.2984954743166571
ITM13140,Pharma,130,96,13,2,14.97,6.18,0.58,L41,B,117,1.61,194.32,0.93,6,0.85,285,11.27,0.64,2024-04-02,123.75,0.635,0.6331360946745562,0.28507249336328366,0.45000000000000007,0.2466666666666667,0.4534428525454743,0,0,117.0,117.0,0.2984954743166571
ITM13141,Automotive,456,41,13,9,36.8,1.85,0.31,L74,A,62,4.92,196.71,0.19,0,0.99,939,13.85,0.57,2024-10-19,145.09,0.878,0.3076923076923077,0.7308556258934041,0.5375000000000001,0.9822222222222222,0.5480558330671665,0,0,62.0,62.0,0.2984954743166571
ITM13142,Groceries,384,19,12,3,14.56,6.66,0.87,L77,A,15,4.09,110.12,1.3,8,0.72,464,1.62,0.22,2024-03-08,70.05,0.32,0.029585798816568046,0.2767000204206657,0.975,0.7977777777777777,0.3696221034306047,0,0,15.0,15.0,0.2984954743166571
ITM13143,Pharma,361,20,13,3,36.02,8.7,0.75,L99,A,91,3.53,170.59,0.26,8,0.72,631,8.97,0.89,2024-10-21,20.95,0.656,0.47928994082840237,0.7149275066367164,0.13750000000000007,0.6733333333333333,0.5010275616557092,0,0,91.0,91.0,0.2984954743166571
ITM13144,Automotive,62,79,10,6,19.81,3.28,0.82,L87,B,88,4.62,26.18,0.37,9,0.88,405,11.53,0.28,2024-12-17,110.11,0.569,0.46153846153846156,0.38390851541760257,0.9,0.9155555555555556,0.571343494796221,0,0,88.0,88.0,0.2984954743166571
ITM13145,Electronics,230,71,7,2,38.77,4.78,0.95,L42,D,56,4.8,110.92,1.07,5,0.78,692,2.62,0.98,2024-04-27,208.07,0.58,0.27218934911242604,0.7710843373493977,0.025000000000000022,0.9555555555555555,0.4407565964053453,0,0,56.0,56.0,0.2984954743166571
ITM13146,Pharma,475,56,6,9,8.0,2.67,0.31,L31,A,105,2.54,138.99,0.75,5,0.82,693,13.76,0.88,2024-02-21,232.29,0.748,0.5621301775147929,0.14274045333877886,0.15000000000000013,0.45333333333333337,0.3430075403408842,0,0,105.0,105.0,0.2984954743166571
ITM13147,Electronics,219,43,11,6,11.04,3.93,0.14,L39,D,115,1.97,117.3,0.98,5,0.95,297,4.43,0.65,2024-05-18,181.83,0.581,0.621301775147929,0.20481927710843373,0.4375,0.32666666666666666,0.4301331598583684,0,0,115.0,115.0,0.2984954743166571
ITM13148,Apparel,317,26,11,5,34.61,0.71,0.36,L19,A,91,1.92,53.84,1.31,4,0.76,716,12.67,0.4,2024-04-30,124.03,0.59,0.47928994082840237,0.6861343679803962,0.75,0.31555555555555553,0.5791118422810354,0,0,91.0,91.0,0.2984954743166571
ITM13149,Pharma,365,63,3,3,28.45,9.56,0.46,L85,C,40,0.66,21.91,0.4,0,0.92,791,10.27,0.27,2024-10-11,179.11,0.735,0.17751479289940827,0.5603430671839902,0.9125,0.03555555555555556,0.4251643928705159,0,0,40.0,40.0,0.2984954743166571
ITM13150,Electronics,259,85,4,3,10.99,4.45,0.66,L67,B,166,1.76,83.47,1.8,3,0.85,650,8.83,0.74,2024-08-09,214.45,0.596,0.9230769230769231,0.20379824382274864,0.32499999999999996,0.28,0.5233702423775939,0,0,166.0,166.0,0.2984954743166571
ITM13151,Groceries,134,94,10,5,45.24,7.99,0.82,L29,D,152,2.1,133.05,1.16,9,0.97,278,13.17,0.36,2024-07-14,229.03,0.546,0.8402366863905325,0.9032060445170513,0.8,0.35555555555555557,0.802612043466884,1,1,152.0,111.50934088553855,0.2984954743166571
ITM13152,Groceries,45,49,7,2,14.52,1.86,0.41,L53,D,67,0.67,198.43,0.14,0,0.99,588,14.57,0.79,2024-04-10,37.4,0.936,0.33727810650887574,0.2758831937921176,0.26249999999999996,0.037777777777777785,0.27395397851896336,0,0,67.0,67.0,0.2984954743166571
ITM13153,Apparel,426,28,9,3,21.63,8.22,0.53,L39,B,32,4.47,54.94,1.29,4,0.85,410,14.96,0.87,2024-03-15,242.87,0.734,0.1301775147928994,0.4210741270165407,0.1625000000000001,0.8822222222222221,0.2991154662443442,0,0,32.0,32.0,0.2984954743166571
ITM13154,Pharma,318,76,3,8,10.91,8.67,0.81,L36,D,175,4.32,184.38,0.98,3,0.88,917,10.57,0.99,2024-03-17,28.41,0.757,0.9763313609467456,0.20216459056565245,0.012499999999999956,0.8488888888888889,0.5385708104372828,0,0,175.0,175.0,0.2984954743166571
ITM13155,Pharma,96,91,14,9,20.01,7.3,0.3,L8,A,50,1.63,22.97,1.43,7,0.92,799,5.75,0.6,2024-08-30,262.43,0.498,0.23668639053254437,0.3879926485603431,0.5,0.25111111111111106,0.3361834618922318,0,0,50.0,50.0,0.2984954743166571
ITM13156,Pharma,431,62,12,7,25.09,9.08,0.3,L72,D,24,4.11,186.89,1.59,0,0.8,224,13.25,0.98,2024-01-05,123.75,0.774,0.08284023668639054,0.4917296303859506,0.025000000000000022,0.8022222222222223,0.26587720601256365,0,0,24.0,24.0,0.2984954743166571
ITM13157,Apparel,156,73,14,7,15.47,2.09,0.63,L76,A,96,4.08,168.15,1.88,7,0.77,877,10.16,0.32,2024-03-31,168.61,0.425,0.5088757396449705,0.2952828262201348,0.85,0.7955555555555556,0.5416906992795842,0,0,96.0,96.0,0.2984954743166571
ITM13158,Pharma,39,92,7,7,38.69,5.03,0.49,L95,D,12,2.01,13.98,2.0,7,0.99,853,5.53,0.87,2024-08-03,94.09,0.506,0.011834319526627219,0.7694506840923014,0.1625000000000001,0.3355555555555555,0.3016244885938969,0,0,12.0,12.0,0.2984954743166571
ITM13159,Groceries,459,56,13,4,20.3,6.39,0.95,L23,C,10,3.64,66.66,1.14,0,0.83,423,14.05,0.49,2024-09-12,133.73,0.737,0.0,0.3939146416173167,0.6375000000000001,0.6977777777777778,0.31545217026297284,0,0,10.0,10.0,0.2984954743166571
ITM13160,Electronics,230,15,14,8,36.75,6.16,0.42,L81,D,84,1.8,19.68,1.17,8,0.7,991,11.47,0.49,2024-03-09,255.11,0.514,0.4378698224852071,0.7298345926077191,0.6375000000000001,0.2888888888888889,0.5504871956652875,0,0,84.0,84.0,0.2984954743166571
ITM13161,Groceries,259,25,5,4,11.15,8.68,0.78,L87,D,148,0.82,199.15,0.14,8,0.95,110,7.34,0.41,2024-11-18,95.75,0.596,0.8165680473372781,0.207065550336941,0.7375,0.0711111111111111,0.5433579951471046,0,0,148.0,148.0,0.2984954743166571
